MD,DEVI,DTCO,DTSM_FAST,DTSM_SLOW,RHOB_model,GR_Normalized
ft , dega, us/ft , us/ft , us/ft , g/cc ,None
Measured Depth ,Borehole Deviation ,Compressional Slowness ,Fast Shear Slowness ,Slow Shear Slowness ,Bulk density - modeled ,Normalized Gamma Ray  
9206.5,89.74036,85.46382,150.2967,191.2058,2.28546,0.85412645
9207,89.7352,85.75173,150.1602,191.8487,2.281025,0.8847922
9207.5,89.73003,85.86159,150.3338,192.0196,2.280363,0.8993423
9208,89.72488,85.88544,150.3124,191.4586,2.281123,0.8734762
9208.5,89.71971,86.00253,149.758,190.376,2.279921,0.85603404
9209,89.71455,86.23455,148.8792,189.3611,2.276201,0.84104824
9209.5,89.7094,86.39211,148.183,189.0146,2.272525,0.8523831
9210,89.70423,86.24522,147.8835,189.5156,2.27162,0.85502934
9210.5,89.69907,85.76965,147.8236,190.4893,2.273928,0.86178005
9211,89.69392,85.20244,147.9108,191.3025,2.278131,0.8659416
9211.5,89.68875,84.8336,148.329,191.5124,2.282992,0.8589375
9212,89.68359,84.71235,149.2335,191.1075,2.288533,0.86485064
9212.5,89.67844,84.60217,150.3946,190.4268,2.295307,0.8551964
9213,89.67327,84.26995,151.264,189.8938,2.302575,0.85169107
9213.5,89.66811,83.64375,151.2836,189.7425,2.308696,0.84855986
9214,89.66296,82.68267,150.2101,189.9019,2.313555,0.84259546
9214.5,89.65779,81.40647,148.3988,190.0942,2.31889,0.857875
9215,89.65263,80.08979,146.6846,190.0343,2.325673,0.84626377
9215.5,89.64748,79.09234,145.7835,189.6299,2.333077,0.84288996
9216,89.64231,78.61873,145.8755,189.0431,2.339202,0.82034034
9216.5,89.63715,78.8578,146.705,188.4714,2.34071,0.8315079
9217,89.632,79.9701,147.8063,187.9714,2.334435,0.8459774
9217.5,89.62683,81.58866,148.6613,187.5961,2.322487,0.87235135
9218,89.62167,82.90118,148.9597,187.4936,2.311312,0.8816254
9218.5,89.61652,83.54093,148.7436,187.7347,2.304031,0.90277004
9219,89.61136,83.72498,148.2692,188.1903,2.299612,0.9025031
9219.5,89.60619,83.73113,147.7615,188.6247,2.296739,0.8858107
9220,89.60104,83.70084,147.3511,188.8861,2.294898,0.86879957
9220.5,89.59588,83.68417,147.1662,189.0139,2.294071,0.8794686
9221,89.59071,83.69375,147.2623,189.0854,2.29423,0.8884571
9221.5,89.58556,83.75354,147.5315,189.0807,2.294744,0.89172035
9222,89.5804,83.86587,147.9288,188.9298,2.295535,0.90611595
9222.5,89.57524,83.96262,148.6137,188.5996,2.297924,0.91164047
9223,89.57008,83.96548,149.6252,188.4033,2.302121,0.91306007
9223.5,89.56492,83.90405,150.6953,188.8892,2.305733,0.9011567
9224,89.55976,83.89823,151.6277,190.0977,2.306931,0.9026508
9224.5,89.5546,84.02223,152.5015,191.5359,2.306305,0.91044754
9225,89.54945,84.31453,153.3612,192.8388,2.304332,0.90826845
9225.5,89.54428,84.8483,154.0586,193.955,2.299939,0.9046139
9226,89.53912,85.56215,154.4266,194.9344,2.293041,0.91595316
9226.5,89.53397,86.04114,154.4173,195.6589,2.287404,0.90162945
9227,89.52881,85.62038,154.0402,195.6281,2.289939,0.89536905
9227.5,89.52365,84.00706,153.2737,194.3269,2.304299,0.875022
9228,89.51849,81.92626,152.2078,191.8386,2.324241,0.8578163
9228.5,89.51333,80.59303,151.1492,188.8691,2.338258,0.81682175
9229,89.50817,80.52383,150.3083,186.2683,2.340577,0.80305386
9229.5,89.50301,81.39469,149.5847,184.5653,2.333016,0.825125
9230,89.49786,82.55125,148.7928,183.8392,2.320844,0.883334
9230.5,89.4927,83.42474,147.9329,183.9623,2.30932,0.897334
9231,89.48754,83.86113,147.3707,184.8588,2.301297,0.8989168
9231.5,89.48238,83.97348,147.5867,186.4256,2.297994,0.88094765
9232,89.47722,83.79812,148.5938,188.1978,2.300161,0.87277186
9232.5,89.47206,83.38647,150.0562,189.2831,2.307498,0.86540383
9233,89.4669,83.01368,151.6088,189.0639,2.316864,0.85221964
9233.5,89.46175,83.0303,152.74,187.8618,2.322669,0.87538755
9234,89.45659,83.51196,153.1936,186.5678,2.322165,0.8821148
9234.5,89.45143,84.17138,153.2759,185.8988,2.31782,0.90424687
9235,89.44627,84.65566,153.2081,186.0745,2.312997,0.88467497
9235.5,89.44112,84.78403,152.6585,186.8392,2.308541,0.8892188
9236,89.43596,84.46814,151.2334,187.6321,2.304853,0.8930725
9236.5,89.4308,83.66029,149.102,187.9553,2.303849,0.90260726
9237,89.42564,82.63298,146.9786,187.7431,2.30588,0.8855974
9237.5,89.42048,82.06139,145.5098,187.3846,2.30631,0.8471526
9238,89.41532,82.4482,144.828,187.3925,2.29968,0.80979437
9238.5,89.41016,83.65575,144.7656,188.0118,2.286247,0.80005926
9239,89.40501,85.02219,145.1792,189.0184,2.27258,0.8311878
9239.5,89.39985,85.79255,145.91,189.8085,2.266719,0.871912
9240,89.39469,85.59527,146.6087,189.6725,2.272006,0.86843914
9240.5,89.38953,84.55099,146.8529,188.2783,2.285876,0.8429724
9241,89.38438,83.12287,146.6284,185.9989,2.303118,0.8201781
9241.5,89.37922,81.98196,146.3792,183.7325,2.317455,0.80840284
9242,89.37406,81.66602,146.3216,182.3226,2.322981,0.8386266
9242.5,89.36891,82.22803,146.1049,182.1164,2.317226,0.8629747
9243,89.36375,83.26263,145.3666,182.991,2.302703,0.8975024
9243.5,89.3586,84.22894,144.413,184.5909,2.286069,0.89053464
9244,89.35344,84.76469,144.0496,186.4187,2.275379,0.89059997
9244.5,89.34828,84.81064,144.6911,187.8983,2.274756,0.8917311
9245,89.34312,84.54923,145.8816,188.6615,2.281016,0.8968184
9245.5,89.33797,84.30021,146.8033,188.7325,2.287188,0.8858631
9246,89.33281,84.3666,147.0614,188.413,2.288242,0.89535314
9246.5,89.32765,84.81284,146.8431,187.9933,2.283893,0.912416
9247,89.32249,85.37402,146.6222,187.512,2.278575,0.92797476
9247.5,89.31734,85.64086,146.8481,186.9081,2.27825,0.91279095
9248,89.31219,85.40788,147.4636,186.3505,2.284172,0.8805057
9248.5,89.30703,84.88571,147.6937,186.0828,2.290539,0.87283474
9249,89.30187,84.48983,146.7719,186.0961,2.290481,0.8848092
9249.5,89.29671,84.37949,144.8656,186.2784,2.283082,0.92026466
9250,89.29156,84.30074,143.17,186.6052,2.27554,0.9368538
9250.5,89.2864,83.91813,142.9446,187.0812,2.277342,0.9482922
9251,89.28125,83.13163,144.2997,187.6263,2.29019,0.94467
9251.5,89.27609,82.02561,146.1567,187.9144,2.308248,0.94353485
9252,89.27094,80.81374,147.258,187.5797,2.324903,0.94953376
9252.5,89.26578,79.83629,147.1754,186.6618,2.335774,0.94988245
9253,89.26062,79.28745,146.6139,185.6152,2.340997,0.9633166
9253.5,89.25547,79.01365,146.4457,185.0529,2.344081,0.9518523
9254,89.25031,78.70639,146.7531,185.4239,2.347543,0.94995743
9254.5,89.24516,78.15749,147.1745,186.68,2.352302,0.9202603
9255,89.24,77.40301,147.5712,188.2932,2.358546,0.9103232
9255.5,89.24326,76.79606,148.0423,189.5815,2.364189,0.9039531
9256,89.24651,76.83535,148.5592,190.0627,2.364709,0.91306275
9256.5,89.24978,77.82153,148.7268,189.8473,2.355694,0.92078036
9257,89.25304,79.61278,148.1906,189.6911,2.33639,0.90497833
9257.5,89.25629,81.55904,147.5065,190.1587,2.313976,0.89847183
9258,89.25956,82.97019,147.877,190.8864,2.300323,0.9002444
9258.5,89.26282,83.67216,149.5578,191.0014,2.299831,0.91096514
9259,89.26608,83.91365,151.4282,189.9298,2.306382,0.8942948
9259.5,89.26934,84.06211,152.3749,187.8286,2.312177,0.84944
9260,89.2726,84.30408,152.1775,185.5203,2.313643,0.81849664
9260.5,89.27586,84.55468,151.1582,183.8695,2.311049,0.8315848
9261,89.27912,84.79304,149.79,183.3827,2.304939,0.899012
9261.5,89.28238,85.20589,148.4696,184.2071,2.29449,0.95131993
9262,89.28564,85.86535,147.3583,186.0257,2.280133,0.9784944
9262.5,89.2889,86.49417,146.5027,188.1619,2.266035,0.9633614
9263,89.29216,86.66174,145.956,189.9993,2.258084,0.96417063
9263.5,89.29542,86.13293,145.6773,191.0904,2.259701,0.95602286
9264,89.29868,85.0434,145.4242,191.1066,2.269274,0.9574313
9264.5,89.30194,83.84341,144.8385,190.0438,2.280702,0.95148194
9265,89.30521,82.89291,143.8014,188.4612,2.28877,0.94080305
9265.5,89.30846,82.14689,142.6703,187.2105,2.293796,0.93533725
9266,89.31172,81.58578,142.0795,186.7087,2.29791,0.9237968
9266.5,89.31499,81.66394,142.4101,186.6609,2.29866,0.9051633
9267,89.31824,82.81586,143.3968,186.5319,2.291577,0.89579344
9267.5,89.32151,84.58533,144.4175,186.0663,2.279534,0.8630161
9268,89.32477,85.86728,145.0457,185.5095,2.271138,0.8408315
9268.5,89.32803,86.147,145.1309,185.4571,2.268961,0.8097267
9269,89.33129,85.74898,144.7245,186.289,2.269135,0.8079686
9269.5,89.33455,85.0851,144.0763,187.6727,2.269709,0.822449
9270,89.33781,84.45368,143.3796,188.7593,2.270512,0.8537011
9270.5,89.34107,84.06536,142.6035,188.9664,2.270362,0.86911297
9271,89.34434,83.72922,141.7853,188.3683,2.271117,0.8671491
9271.5,89.3476,83.2049,141.1878,187.3893,2.275681,0.86115086
9272,89.35086,82.7605,141.0772,186.4718,2.281654,0.87151617
9272.5,89.35412,82.74905,141.4335,185.9716,2.284485,0.88203335
9273,89.35738,83.04406,141.9121,186.0483,2.28354,0.88929176
9273.5,89.36064,83.28828,142.1649,186.5967,2.281096,0.8962415
9274,89.36391,83.36091,142.1481,187.3292,2.278772,0.9135652
9274.5,89.36716,83.39328,142.1147,187.9727,2.276966,0.91632146
9275,89.37043,83.46183,142.3893,188.3931,2.276701,0.930865
9275.5,89.37369,83.45346,143.0533,188.5716,2.279511,0.91976607
9276,89.37695,83.26582,143.8064,188.6053,2.284749,0.8945777
9276.5,89.38021,82.99406,144.1988,188.6799,2.289065,0.8212531
9277,89.38348,82.83932,143.9424,188.8433,2.289186,0.76304924
9277.5,89.38673,82.89265,143.024,188.8328,2.284577,0.7300516
9278,89.39,83.04681,141.673,188.2672,2.277851,0.7305366
9278.5,89.39326,83.16733,140.275,187.0137,2.272377,0.75457525
9279,89.39652,83.30099,139.2808,185.4033,2.269387,0.8045037
9279.5,89.39978,83.54206,139.1029,184.1013,2.268802,0.8767997
9280,89.40305,83.80066,139.8916,183.6228,2.271205,0.9198715
9280.5,89.40631,83.91956,141.2582,183.9041,2.276108,0.91276217
9281,89.40957,83.82635,142.4103,184.4072,2.281402,0.8889001
9281.5,89.41283,83.56558,142.8054,184.6445,2.285309,0.8771297
9282,89.41609,83.25677,142.5726,184.5391,2.287555,0.89832026
9282.5,89.41936,82.9979,142.2091,184.2868,2.289026,0.9292542
9283,89.42262,82.8111,142.0099,184.0134,2.29057,0.9456005
9283.5,89.42588,82.63971,141.8912,183.6992,2.292413,0.9500914
9284,89.42915,82.45112,141.7058,183.3654,2.294171,0.9278691
9284.5,89.4324,82.33973,141.5235,183.1787,2.294861,0.90885526
9285,89.43567,82.41402,141.4795,183.3732,2.293504,0.89138937
9285.5,89.43893,82.62215,141.5182,184.0954,2.290063,0.9077575
9286,89.44219,82.76562,141.4898,185.2485,2.286072,0.9272593
9286.5,89.44546,82.69637,141.4097,186.4598,2.283913,0.930723
9287,89.44872,82.52215,141.4437,187.2977,2.284171,0.9311513
9287.5,89.45198,82.53725,141.6661,187.5791,2.284488,0.9228286
9288,89.45525,82.84887,141.9761,187.4172,2.283041,0.9225453
9288.5,89.4585,83.16791,142.2259,186.9491,2.281885,0.9119904
9289,89.46177,83.1073,142.2537,186.1147,2.28434,0.907123
9289.5,89.46503,82.70104,141.8344,184.8074,2.289233,0.8943671
9290,89.46829,82.46473,140.8916,183.2445,2.290555,0.88769424
9290.5,89.47156,82.8137,139.8034,182.0793,2.28433,0.85417336
9291,89.47482,83.62248,139.1737,182.0279,2.272997,0.83542526
9291.5,89.47808,84.39638,139.2017,183.3106,2.262201,0.8062436
9292,89.48135,84.73497,139.5861,185.397,2.255939,0.8420652
9292.5,89.4846,84.59385,140.0584,187.2691,2.25573,0.86808676
9293,89.48787,84.19659,140.6178,188.016,2.261182,0.89779216
9293.5,89.49113,83.81512,141.2643,187.3796,2.269749,0.88769716
9294,89.4944,83.57731,141.8954,185.9469,2.278243,0.87106746
9294.5,89.49766,83.42033,142.4751,184.8105,2.284907,0.8509976
9295,89.50092,83.25719,143.0504,184.8339,2.289085,0.8206892
9295.5,89.50419,83.13769,143.6323,186.0778,2.290308,0.8162083
9296,89.50745,83.18808,144.1297,187.8731,2.2884,0.8398813
9296.5,89.51071,83.42119,144.3279,189.4153,2.283907,0.88155097
9297,89.51398,83.70625,143.98,190.2872,2.277769,0.9102069
9297.5,89.51723,83.92015,143.0184,190.5199,2.270676,0.92648286
9298,89.5205,84.03584,141.6666,190.3449,2.263278,0.93690693
9298.5,89.52377,84.06539,140.3102,189.9713,2.256829,0.94812
9299,89.52703,83.99635,139.2741,189.5352,2.252994,0.9412716
9299.5,89.53029,83.82119,138.7246,189.1487,2.25274,0.918338
9300,89.53355,83.57092,138.687,188.9297,2.255735,0.9219151
9300.5,89.53682,83.31516,139.0507,188.962,2.260398,0.90770864
9301,89.54008,83.164,139.6717,189.204,2.264775,0.92836237
9301.5,89.54334,83.20078,140.5938,189.4222,2.26862,0.9002541
9302,89.54661,83.39034,142.0009,189.2915,2.273779,0.89099693
9302.5,89.54987,83.63803,143.9316,188.6887,2.281398,0.87363964
9303,89.55314,83.94854,146.2394,187.9097,2.289852,0.8749722
9303.5,89.5564,84.35166,148.6453,187.5164,2.296466,0.8809615
9304,89.55966,84.72475,150.5556,187.9213,2.299491,0.88487303
9304.5,89.56293,84.94478,150.9945,189.0802,2.296907,0.8895921
9305,89.56619,85.02489,149.2646,190.5143,2.286827,0.8784961
9305.5,89.56945,84.97485,145.8313,191.6538,2.270697,0.8757031
9306,89.57272,84.91049,141.9524,192.1869,2.25175,0.8788373
9306.5,89.57598,85.17673,138.5671,192.0749,2.230521,0.90236956
9307,89.57925,85.84419,136.0957,191.3948,2.20903,0.92265385
9307.5,89.58251,86.39986,134.7345,190.2849,2.195839,0.9241742
9308,89.58577,86.27357,134.3615,188.9275,2.198142,0.9136602
9308.5,89.58904,85.46486,134.549,187.5601,2.212445,0.8832715
9309,89.5923,84.58184,134.9972,186.5152,2.228199,0.8604484
9309.5,89.59557,84.28331,135.7821,186.122,2.237449,0.8354424
9310,89.59883,84.62952,137.209,186.5372,2.241171,0.804264
9310.5,89.60209,85.19285,139.524,187.7121,2.245537,0.7901541
9311,89.60535,85.64528,142.548,189.425,2.252975,0.77580684
9311.5,89.60862,85.98141,145.5735,191.2605,2.260366,0.8126733
9312,89.61189,86.28288,147.6936,192.6649,2.264148,0.8355737
9312.5,89.61515,86.52094,148.3205,193.1791,2.263576,0.8783397
9313,89.61841,86.73666,147.6512,192.7572,2.259401,0.8796918
9313.5,89.62167,87.0556,146.479,191.9284,2.252666,0.8851665
9314,89.62494,87.44247,145.3749,191.5012,2.244516,0.89105034
9314.5,89.6282,87.73214,144.3159,191.9626,2.235342,0.90153396
9315,89.63147,87.87778,143.2181,193.2455,2.225257,0.89722395
9315.5,89.63474,87.94473,142.3584,194.9846,2.215946,0.891563
9316,89.63799,87.8082,141.8001,196.6956,2.210422,0.8995251
9316.5,89.64126,87.12695,140.9996,197.7896,2.210785,0.9180232
9317,89.64452,85.81918,139.5483,197.8041,2.21675,0.9049271
9317.5,89.64779,84.2709,137.8185,196.6695,2.226507,0.88223374
9318,89.65105,82.93694,136.7576,194.6632,2.239882,0.8699634
9318.5,89.65432,82.00709,137.2064,192.2828,2.25809,0.8793492
9319,89.65759,81.60088,139.0321,190.1691,2.27654,0.8968608
9319.5,89.66084,81.83808,140.9423,188.8225,2.285949,0.90543675
9320,89.66411,82.62041,141.6855,188.3866,2.282099,0.90877616
9320.5,89.66737,83.61591,141.4075,188.8629,2.269432,0.8978081
9321,89.67064,84.47701,141.2378,190.2476,2.256684,0.86930686
9321.5,89.6739,85.10159,141.6809,192.191,2.248324,0.8672889
9322,89.67717,85.61746,142.298,193.8447,2.242661,0.86333376
9322.5,89.68044,86.00249,142.6665,194.4505,2.239278,0.8785931
9323,89.6837,86.08049,142.7933,193.9762,2.240108,0.88777405
9323.5,89.68696,85.92685,142.9073,192.9929,2.244349,0.8935788
9324,89.69022,85.84406,143.1849,192.137,2.248405,0.88730156
9324.5,89.69349,86.00702,143.524,191.758,2.24923,0.8866492
9325,89.69675,86.29823,143.6469,191.8082,2.246772,0.8977679
9325.5,89.70002,86.3864,143.325,191.9718,2.243897,0.9080987
9326,89.70329,86.03448,142.3859,191.9557,2.242717,0.90082496
9326.5,89.70655,85.31462,140.7551,191.6575,2.242275,0.89701694
9327,89.70982,84.33031,138.6105,191.123,2.242248,0.9012675
9327.5,89.71308,82.9332,136.3663,190.4137,2.246575,0.90657127
9328,89.71634,81.10503,134.3523,189.5254,2.257902,0.9073803
9328.5,89.7196,79.3907,132.5395,188.4666,2.269931,0.8982387
9329,89.72287,78.50948,130.9032,187.4127,2.2731,0.88074523
9329.5,89.72614,78.74447,130.1917,186.7587,2.267114,0.8791923
9330,89.7294,79.89121,131.8729,187.0919,2.262698,0.8801976
9330.5,89.73267,81.32828,136.493,188.9005,2.268803,0.88068557
9331,89.73593,82.27039,142.0605,191.9257,2.280642,0.8847869
9331.5,89.7392,82.33378,145.6429,195.1191,2.290064,0.8940404
9332,89.74246,81.72463,146.9687,197.6098,2.297524,0.9062845
9332.5,89.74573,81.00172,148.2031,199.2588,2.307095,0.90964615
9333,89.74899,80.76903,150.4314,200.2848,2.316047,0.9174835
9333.5,89.75226,81.37634,152.8666,200.8495,2.317576,0.92020106
9334,89.75552,82.73368,154.4376,200.9575,2.309572,0.91552687
9334.5,89.75878,84.3202,154.296,200.4147,2.294915,0.9073852
9335,89.76205,85.39773,151.948,198.87,2.278671,0.9129614
9335.5,89.76531,85.50349,147.776,196.0818,2.265567,0.9163811
9336,89.76858,84.83089,142.8885,192.3,2.25706,0.9010547
9336.5,89.77184,83.94272,138.3906,188.4588,2.251076,0.8759923
9337,89.77511,83.31834,135.0851,185.8006,2.244874,0.84970427
9337.5,89.77837,83.20661,133.4997,185.0404,2.23806,0.8565662
9338,89.78164,83.59901,133.7814,185.9615,2.233072,0.8855183
9338.5,89.7849,84.28817,135.6357,187.7971,2.232532,0.9057257
9339,89.78817,85.02824,138.4332,189.8138,2.236422,0.90689546
9339.5,89.79144,85.65284,141.4047,191.6829,2.24212,0.8927645
9340,89.7947,86.13628,143.8721,193.4078,2.246221,0.89908624
9340.5,89.79797,86.52348,145.4888,194.9379,2.247119,0.9038109
9341,89.80123,86.81068,146.2404,195.9624,2.245794,0.91637903
9341.5,89.8045,86.96046,146.2293,196.181,2.243803,0.90484583
9342,89.80776,86.95501,145.6948,195.6313,2.242371,0.9116823
9342.5,89.81103,86.77927,145.1027,194.6627,2.243208,0.89663804
9343,89.81429,86.43623,144.8256,193.7584,2.247166,0.91493905
9343.5,89.81756,85.99937,144.8945,193.3902,2.252664,0.9366896
9344,89.82082,85.54472,145.0944,193.707,2.257574,0.95754254
9344.5,89.82409,85.08972,145.0529,194.2937,2.26084,0.958096
9345,89.82735,84.69778,144.4177,194.5372,2.261395,0.9431443
9345.5,89.83062,84.49223,143.2188,194.1936,2.258437,0.9408188
9346,89.83388,84.4718,141.9979,193.4779,2.253989,0.934997
9346.5,89.83714,84.51956,141.3467,192.8129,2.251482,0.9305639
9347,89.84041,84.65038,141.32,192.5506,2.250486,0.9310381
9347.5,89.84367,84.97694,141.5177,192.7985,2.24753,0.9468864
9348,89.84694,85.3663,141.5384,193.4439,2.24215,0.9666196
9348.5,89.8502,85.5443,141.2163,194.2545,2.236811,0.96597254
9349,89.85347,85.57046,140.6291,194.9249,2.231873,0.9524619
9349.5,89.85674,85.76902,139.9079,195.1607,2.225066,0.96336067
9350,89.86,86.18614,139.1551,194.7798,2.216767,0.983827
9350.5,89.86111,86.50044,138.6479,193.7178,2.212504,0.9992473
9351,89.86221,86.55957,138.8468,192.034,2.216932,0.990922
9351.5,89.86332,86.62646,139.9258,190.0613,2.22716,0.9737397
9352,89.86443,86.73646,141.2669,188.5307,2.237039,0.95307344
9352.5,89.86552,86.38921,141.6582,188.2259,2.243405,0.90800464
9353,89.86663,85.38163,140.5876,189.2295,2.245936,0.89785916
9353.5,89.86774,84.40721,139.2982,190.7191,2.24612,0.90535676
9354,89.86884,84.29577,139.6573,191.7846,2.247038,0.947928
9354.5,89.86995,85.03234,142.0381,192.2327,2.250813,0.9813331
9355,89.87106,85.91448,144.9296,192.4058,2.255681,0.9952202
9355.5,89.87216,86.30542,146.5003,192.5188,2.258889,0.99999994
9356,89.87327,85.99854,146.1552,192.4434,2.260481,0.9724635
9356.5,89.87437,85.1981,144.6265,191.9435,2.262387,0.97876155
9357,89.87547,84.33096,142.9745,190.8881,2.265502,0.9680058
9357.5,89.87658,83.76573,141.8252,189.3776,2.268858,0.97268015
9358,89.87769,83.66055,141.2957,187.7992,2.270625,0.958473
9358.5,89.87879,83.93114,141.2059,186.6688,2.269769,0.96397144
9359,89.8799,84.26139,141.3241,186.4071,2.267519,0.95298344
9359.5,89.881,84.35338,141.492,187.2419,2.265614,0.9613216
9360,89.88211,84.2387,141.6025,189.0383,2.263549,0.9567961
9360.5,89.88321,84.17355,141.6186,191.139,2.259965,0.9702736
9361,89.88432,84.19774,141.5609,192.7429,2.256157,0.95152503
9361.5,89.88542,84.00893,141.2491,193.5385,2.254982,0.9503769
9362,89.88653,83.42139,140.3708,193.681,2.256516,0.9337537
9362.5,89.88763,82.74857,139.1489,193.3378,2.258178,0.9063466
9363,89.88874,82.57151,138.4261,192.664,2.257619,0.8819405
9363.5,89.88985,83.21597,138.7489,192.0134,2.253497,0.88063526
9364,89.89095,84.47092,139.7504,191.7805,2.245646,0.90598637
9364.5,89.89205,85.74536,140.6339,192.0961,2.236053,0.9219352
9365,89.89316,86.47253,140.9911,192.8294,2.228649,0.9153782
9365.5,89.89426,86.35516,140.8215,193.7407,2.226961,0.93280196
9366,89.89537,85.44688,139.9848,194.4612,2.230567,0.9379117
9366.5,89.89648,84.1907,138.2276,194.4101,2.234598,0.95029205
9367,89.89758,83.17846,135.8412,193.0614,2.234865,0.94529724
9367.5,89.89869,82.69768,133.8786,190.5818,2.23365,0.95002556
9368,89.89979,82.59441,133.3302,188.0999,2.236984,0.94957954
9368.5,89.90089,82.55789,134.2265,186.9601,2.245698,0.93423057
9369,89.902,82.40163,135.7249,187.529,2.25519,0.91808385
9369.5,89.90311,82.12965,136.9342,188.9185,2.262128,0.9107055
9370,89.90421,81.86246,137.6217,189.9614,2.266713,0.91514605
9370.5,89.90532,81.80949,138.1842,190.2377,2.269731,0.91551477
9371,89.90643,82.21098,139.0502,190.2326,2.269813,0.92190033
9371.5,89.90752,83.07755,140.4003,190.8203,2.266121,0.9244255
9372,89.90863,84.15208,142.4149,192.5092,2.261387,0.92482615
9372.5,89.90974,85.19334,145.1738,194.9387,2.259101,0.92172587
9373,89.91084,86.01283,147.9996,197.0571,2.259697,0.91963553
9373.5,89.91195,86.32845,149.3588,197.7948,2.261136,0.909784
9374,89.91306,85.91649,147.988,196.6901,2.261283,0.88500917
9374.5,89.91416,84.97688,144.3466,194.2343,2.258777,0.87542504
9375,89.91527,84.06376,140.532,191.7721,2.254256,0.8674368
9375.5,89.91637,83.52206,138.3443,190.6337,2.250755,0.8706716
9376,89.91747,83.25066,138.0702,191.0697,2.251331,0.8600911
9376.5,89.91858,83.07296,138.9659,192.2451,2.255788,0.88193053
9377,89.91969,83.02013,140.1209,193.1748,2.26061,0.8912791
9377.5,89.92079,83.12969,140.9644,193.4468,2.263197,0.89850056
